id	pathogen_nm	url	image	taxonomy	binomial_nm	synonyms	status
373	Purple blotch	https://en.wikipedia.org/wiki/Alternaria	https://upload.wikimedia.org/wikipedia/commons/7/7b/Alternariosis_3.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Dothideomycetes,Order:Pleosporales,Family:Pleosporaceae,Genus:AlternariaNees			 getSynonyms 020: Synonyms not found
374	Purple cleome	https://en.wikipedia.org/wiki/Cleome_rutidosperma	https://upload.wikimedia.org/wikipedia/commons/b/bd/Cleome_rutidosperma.jpg	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Eudicots,Clade:Rosids,Order:Brassicales,Family:Cleomaceae,Genus:Cleome	Cleome rutidosperma	Cleome ciliata	
375	Purple nutsedge	https://en.wikipedia.org/wiki/Cyperus_rotundus	https://upload.wikimedia.org/wikipedia/commons/6/69/Cyperus_rotundus_by_kadavoor.JPG	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Cyperaceae,Genus:Cyperus	Cyperus rotundus		 getSynonyms 020: Synonyms not found
376	Pythium	https://en.wikipedia.org/wiki/Pythium	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Pythiaceae,Genus:PythiumPringsheim, 1858			 getSynonyms 020: Synonyms not found
377	Pythium brown rot and forking	https://en.wikipedia.org/wiki/Pythium_irregulare	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Pythiaceae,Genus:Pythium	Pythium irregulare		 getSynonyms 020: Synonyms not found
378	Pythium root dieback	https://en.wikipedia.org/wiki/Pythium	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Pythiaceae,Genus:PythiumPringsheim, 1858			 getSynonyms 020: Synonyms not found
379	Rats	https://en.wikipedia.org/wiki/Rat	https://upload.wikimedia.org/wikipedia/commons/7/70/5_Rat_and_bat_pendant_TT-26.jpg				
380	Red flour beetle	https://en.wikipedia.org/wiki/Red_flour_beetle	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Coleoptera,Infraorder:Cucujiformia,Family:Tenebrionidae,Genus:Tribolium	Tribolium castaneum		 None
381	Red rot	https://en.wikipedia.org/wiki/Red_rot	https://upload.wikimedia.org/wikipedia/commons/b/b6/Red_Rot_Leather.jpg				
382	Red sprangletop	https://en.wikipedia.org/wiki/Leptochloa_chinensis	https://upload.wikimedia.org/wikipedia/commons/a/a6/Crypsisvaginiflora.jpg	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Poaceae,Subfamily:Chloridoideae,Genus:Leptochloa	Leptochloa chinensis		 getSynonyms 020: Synonyms not found
383	Redflower ragleaf	https://en.wikipedia.org/wiki/Crassocephalum_crepidioides	https://upload.wikimedia.org/wikipedia/commons/f/f3/Crassocephalum_crepidioides_by_kadavoor.JPG	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Eudicots,Clade:Asterids,Order:Asterales,Family:Asteraceae,Genus:Crassocephalum	Crassocephalum crepidioides	Gynura crepidioides,Crassocephalum diversifolium,Gynura diversifolia,Gynura microcephala,Gynura polycephala,Senecio crepidioides,Senecio diversifolius	
384	Rhizoctonia canker	https://en.wikipedia.org/wiki/Rhizoctonia_solani	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Fungi,Division:Basidiomycota,Class:Agaricomycetes,Order:Cantharellales,Family:Ceratobasidiaceae,Genus:Rhizoctonia	Rhizoctonia solani	Moniliopsis solani	
385	Rhizoctonia seedling disease	https://en.wikipedia.org/wiki/Rhizoctonia_solani	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Fungi,Division:Basidiomycota,Class:Agaricomycetes,Order:Cantharellales,Family:Ceratobasidiaceae,Genus:Rhizoctonia	Rhizoctonia solani	Moniliopsis solani	
386	Rhizopus wooly soft rot	https://en.wikipedia.org/wiki/Rhizopus_arrhizus	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Fungi,Division:Mucoromycota,Class:Mucoromycetes,Order:Mucorales,Family:Mucoraceae,Genus:Rhizopus	Rhizopus arrhizus		 getSynonyms 020: Synonyms not found
387	Rice	https://en.wikipedia.org/wiki/Rice	https://upload.wikimedia.org/wikipedia/commons/0/0a/20201102.Hengnan.Hybrid_rice_Sanyou-1.6.jpg				
388	Rice bacterial blight	https://en.wikipedia.org/wiki/Xanthomonas_oryzae	https://upload.wikimedia.org/wikipedia/commons/0/0f/Average_prokaryote_cell-gl.svg	Phylum:Pseudomonadota,Class:Gammaproteobacteria,Order:Xanthomonadales,Family:Xanthomonadaceae,Genus:Xanthomonas	Xanthomonas oryzae		 getSynonyms 020: Synonyms not found
389	Rice black bug	https://en.wikipedia.org/wiki/Scotinophara	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Hemiptera,Family:Pentatomidae,Subfamily:Podopinae,Genus:ScotinopharaStål, 1867			 getSynonyms 020: Synonyms not found
390	Rice black bug	https://en.wikipedia.org/wiki/Scotinophara	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Hemiptera,Family:Pentatomidae,Subfamily:Podopinae,Genus:ScotinopharaStål, 1867			 getSynonyms 020: Synonyms not found
391	Rice black bug	https://en.wikipedia.org/wiki/Scotinophara	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Hemiptera,Family:Pentatomidae,Subfamily:Podopinae,Genus:ScotinopharaStål, 1867			 getSynonyms 020: Synonyms not found
392	Rice blast	https://en.wikipedia.org/wiki/Magnaporthe_grisea	https://upload.wikimedia.org/wikipedia/commons/7/74/J_Sendra_with_Magnaporthe_grisea.jpeg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Magnaporthales,Family:Magnaporthaceae,Genus:Magnaporthe	Magnaporthe grisea	Ceratosphaeria grisea,Dactylaria grisea,Dactylaria oryzae,Magnaporthe oryzae,Phragmoporthe grisea,Pyricularia grisea,Pyricularia grisea,Pyricularia oryzae,Trichothecium griseum,Trichothecium griseum	
393	Rice blight	https://en.wikipedia.org/wiki/Magnaporthe_grisea	https://upload.wikimedia.org/wikipedia/commons/7/74/J_Sendra_with_Magnaporthe_grisea.jpeg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Magnaporthales,Family:Magnaporthaceae,Genus:Magnaporthe	Magnaporthe grisea	Ceratosphaeria grisea,Dactylaria grisea,Dactylaria oryzae,Magnaporthe oryzae,Phragmoporthe grisea,Pyricularia grisea,Pyricularia grisea,Pyricularia oryzae,Trichothecium griseum,Trichothecium griseum	
394	Rice brown leaf spot						
395	Rice bug	https://en.wikipedia.org/wiki/Scotinophara	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Hemiptera,Family:Pentatomidae,Subfamily:Podopinae,Genus:ScotinopharaStål, 1867			 getSynonyms 020: Synonyms not found
396	Rice Dark-headed striped stemborer	https://en.wikipedia.org/wiki/Chilo_polychrysus	https://upload.wikimedia.org/wikipedia/commons/a/ab/Chilo_polychrysus_female.jpg	:Male,Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Crambidae,Genus:Chilo	Chilo polychrysus	Diatraea polychrysus,Chilo polycgrysus	
397	Rice ear-cutting caterpillar	https://en.wikipedia.org/wiki/Mythimna_separata	https://upload.wikimedia.org/wikipedia/commons/c/cc/Mythimna_separata.jpg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Noctuidae,Genus:Mythimna	Mythimna separata	Leucania separata,Mythimna (Pseudaletia),Leucania consimilis,Aletia unipuncta	
398	Rice flatsedge	https://en.wikipedia.org/wiki/Cyperus_iria	https://upload.wikimedia.org/wikipedia/commons/9/9b/Cyperus_diffusus1.jpg	:Kingdom:,Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Monocots,Clade:Commelinids,Order:Poales,Family:Cyperaceae,Genus:Cyperus	Cyperus iria		 getSynonyms 020: Synonyms not found
399	Rice grain moth	https://en.wikipedia.org/wiki/Angoumois_grain_moth	https://upload.wikimedia.org/wikipedia/commons/d/d8/CSIRO_ScienceImage_10820_Sitotroga_cerealella_Angoumois_grain_moth.jpg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Gelechiidae,Genus:Sitotroga	Sitotroga cerealella		 None
400	Rice leaffolder	https://en.wikipedia.org/wiki/Cnaphalocrocis_medinalis	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Crambidae,Genus:Cnaphalocrocis	Cnaphalocrocis medinalis	Salbia medinalis,Botys nurscialis	
401	Rice Stem borer						
402	Rice Striped stemborer	https://en.wikipedia.org/wiki/Chilo_suppressalis	https://upload.wikimedia.org/wikipedia/commons/b/b5/Chilo_suppressalis_%2840968316905%29.jpg	:Domain:,Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Crambidae,Genus:Chilo	Chilo suppressalis	Crambus suppressalis,Jartheza simplex,Chilo simplex,Chilo oryzae	
403	Rice swarming caterpillar	https://en.wikipedia.org/wiki/Spodoptera_mauritia	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Noctuidae,Genus:Spodoptera	Spodoptera mauritia	Hadena mauritia,Agrotis aliena,Laphygma gratiosa,Orthosia margarita,Agrotis yernauxi,Spodoptera acronyctoides,Spodoptera acronyctiformis,Spodoptera filum,Spodoptera nubes,Euxoa ogasawarensis,Prodenia infecta,Prodenia insignata,Prodenia permunda,Agrotis transducta,Agrotis bisignata,Laphygma squalida,Agrotis submarginalis,Hadena obliqua,Prodenia venustula,Hermonassa formosana	
404	Rice weevil	https://en.wikipedia.org/wiki/Rice_weevil	https://upload.wikimedia.org/wikipedia/commons/2/2e/Maize_Weevil_-_Sitophilus_zeamais.jpg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Coleoptera,Infraorder:Cucujiformia,Family:Curculionidae,Subfamily:Dryophthorinae,Genus:Sitophilus	Sitophilus oryzae	Calandra funebris,Calandra minor,Calandra sasakii,Curculio bituberculatus,Curculio frugilegus,Curculio oryza	
405	Rice whorl maggot	https://en.wikipedia.org/wiki/Hydrellia_philippina	https://upload.wikimedia.org/wikipedia/commons/d/da/Notiphila_watanabei_male01.JPG	Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Diptera,Family:Ephydridae,Subfamily:Hydrelliinae,Genus:Hydrellia	Hydrellia philippina		 getSynonyms 020: Synonyms not found
406	Rice Yellow stemborer	https://en.wikipedia.org/wiki/Scirpophaga_incertulas	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Crambidae,Subfamily:Schoenobiinae,Genus:Scirpophaga	Scirpophaga incertulas	Chilo incertulas,Chilo incertellus,Catagela admotella,Schoenobius punctellus,Schoenobius minutellus,Tipanaea bipunctifera,Chilo gratiosellus,Schoenobius bipunctifer	
407	Rind borer	https://en.wikipedia.org/wiki/Prays_endocarpa	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Praydidae,Genus:Prays	Prays endocarpa		 getSynonyms 020: Synonyms not found
408	Rindworm complex	https://en.wikipedia.org/wiki/Beet_armyworm	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	:Domain:,Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Noctuidae,Genus:Spodoptera	Spodoptera exigua	Noctua exigua,Caradrina venosa,Laphygma exigua	
409	Ringspot	https://en.wikipedia.org/wiki/Mycosphaerella_brassicicola	https://upload.wikimedia.org/wikipedia/commons/e/e8/Mycosphaerella_brassicicola_02.JPG	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Dothideomycetes,Order:Capnodiales,Family:Mycosphaerellaceae,Genus:Mycosphaerella	Mycosphaerella brassicicola	Asteroma brassicae,Asteromella brassicae,Depazea brassicicola,Dothidea brassicae,Phyllosticta brassicicola,Sphaerella brassicicola,Sphaeria brassicae,Sphaeria brassicicola	
410	Rodents	https://en.wikipedia.org/wiki/Rodent	https://upload.wikimedia.org/wikipedia/commons/1/13/Abrocoma_bennettii_white_background.png	Domain:Eukaryota,Kingdom:Animalia,Phylum:Chordata,Class:Mammalia,Order:RodentiaBowdich, 1821,:Combined range of all rodent species (not including introduced populations)			 getSynonyms 020: Synonyms not found
411	Root canker	https://en.wikipedia.org/wiki/Rhizoctonia_solani	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Fungi,Division:Basidiomycota,Class:Agaricomycetes,Order:Cantharellales,Family:Ceratobasidiaceae,Genus:Rhizoctonia	Rhizoctonia solani	Moniliopsis solani	
412	Root dieback	https://en.wikipedia.org/wiki/Pythium	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Pythiaceae,Genus:PythiumPringsheim, 1858			 getSynonyms 020: Synonyms not found
413	Root disease						
414	Root fly						
415	Root knot	https://en.wikipedia.org/wiki/Northern_root-knot_nematode	https://upload.wikimedia.org/wikipedia/commons/8/85/Meloidogyne_hapla_carrot_forking.jpg	Kingdom:Animalia,Phylum:Nematoda,Class:Secernentea,Order:Tylenchida,Family:Heteroderidae,Genus:Meloidogyne	Meloidogyne hapla		 getSynonyms 020: Synonyms not found
416	Root rot	https://en.wikipedia.org/wiki/Fusarium_culmorum	https://upload.wikimedia.org/wikipedia/commons/e/e8/Fusarium_culmorum_%2801%29.jpg	:(A,B) head blight symptoms; (C) brown/purplish discoloration below head; (D–F) orange sporodochia on spikelets,Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Sordariomycetes,Order:Hypocreales,Family:Nectriaceae,Genus:Fusarium	Fusarium culmorum	Fusisporium culmorum	
417	Root scab	https://en.wikipedia.org/wiki/Physiology	https://upload.wikimedia.org/wikipedia/commons/2/22/Claude_Bernard_and_his_pupils._Oil_painting_after_L%C3%A9on-Augus_Wellcome_V0017769.jpg				
418	Root-knot nematode	https://en.wikipedia.org/wiki/Root-knot_nematode	https://upload.wikimedia.org/wikipedia/commons/e/e6/A_juvenile_root-knot_nematode_%28Meloidogyne_incognita%29_penetrates_a_tomato_root_-_USDA-ARS.jpg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Nematoda,Class:Secernentea,Order:Tylenchida,Family:Heteroderidae,Genus:MeloidogyneGöldi, 1892			 getSynonyms 020: Synonyms not found
419	Rubbery brown rot	https://en.wikipedia.org/wiki/Phytophthora_cactorum	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora cactorum	Peronospora cactorum,Phloeophthora cactorum,Phytophthora fagi,Phytophthora omnivora	
420	Rubbery slate rot	https://en.wikipedia.org/wiki/Pythium_debaryanum	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Pythiaceae,Genus:Pythium	Pythium debaryanum	Eupythium debaryanum	
421	Rusetting						
422	Rust	https://en.wikipedia.org/wiki/Aecidium_foeniculi	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Fungi,Division:Basidiomycota,Class:Pucciniomycetes,Order:Pucciniales,Family:incertae sedis,Genus:Aecidium	Aecidium foeniculi		 getSynonyms 020: Synonyms not found
423	Rust-red grain beetle						
424	Saramolla grass						
425	Saromacca grass						
426	Saw toothed grain beetle						
427	Scab	https://en.wikipedia.org/wiki/Streptomyces_scabiei	https://upload.wikimedia.org/wikipedia/commons/f/f4/Cellobiose_skeletal.svg	Phylum:Actinomycetota,Class:Actinomycetia,Order:Streptomycetales,Family:Streptomycetaceae,Genus:Streptomyces	Streptomyces scabiei	Oospora scabies,Actinomyces scabies,Streptomyces scabiei	
428	Scab						 caught DisambiguationError exception: ['wound healing reconstruction phase', 'antibody', 'Apple scab', 'potato fungal disease', 'Common scab', 'Fusarium head blight', 'pear fungal disease', 'Sphaceloma poinsettiae', 'Powdery scab', 'Sheep scab', 'strikebreaker', 'South Coast Air Basin', 'Johnny Dole & The Scabs', 'Scabs (disambiguation)', 'Channeled Scablands', 'Scabies', 'U.S. Wheat and Barley Scab Initiative']
429	Scale insects	https://en.wikipedia.org/wiki/Scale_insect	https://upload.wikimedia.org/wikipedia/commons/4/47/02-Indian-Insect-Life_-_Harold_Maxwell-Lefroy_-_Kerria-Lacca.jpg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Hemiptera,Infraorder:CoccomorphaHeslop-Harrison, 1952			 getSynonyms 020: Synonyms not found
430	Scarab beetle white grubs	https://en.wikipedia.org/wiki/Phyllophaga	https://upload.wikimedia.org/wikipedia/commons/1/1d/North_American_Junebug.jpg	:Common Phyllophaga found in Michigan,Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Coleoptera,Infraorder:Scarabaeiformia,Family:Scarabaeidae,Subfamily:Melolonthinae,Genus:PhyllophagaHarris, 1827			 getSynonyms 020: Synonyms not found
431	Scarring beetle						
432	Sclerotinia rot	https://en.wikipedia.org/wiki/Sclerotinia_sclerotiorum	https://upload.wikimedia.org/wikipedia/commons/f/f1/Cluster_of_Apothecia.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Leotiomycetes,Order:Helotiales,Family:Sclerotiniaceae,Genus:Sclerotinia	Sclerotinia sclerotiorum	Hymenoscyphus sclerotiorum,Peziza sclerotiorum,Sclerotinia libertiana,Sclerotium varium,Whetzelinia sclerotiorum	
433	Sedges						
434	Seed borer						
435	Seed corn maggot						
436	Seed mold	https://en.wikipedia.org/wiki/Alternaria_alternata	https://upload.wikimedia.org/wikipedia/commons/f/fa/Alternaria_spore_chain_160X.png	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Dothideomycetes,Order:Pleosporales,Family:Pleosporaceae,Genus:Alternaria	Alternaria alternata	Alternaria fasciculata,Alternaria rugosa,Alternaria tenuis,Macrosporium fasciculatum,Torula alternata	
437	Seedling blight	https://en.wikipedia.org/wiki/Pythium	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Pythiaceae,Genus:PythiumPringsheim, 1858			 getSynonyms 020: Synonyms not found
438	Semi-Looper						
439	Semi-Slugs						
440	Sensitive plant	https://en.wikipedia.org/wiki/Mimosa_pudica	https://upload.wikimedia.org/wikipedia/commons/e/e1/JfAngat0192Mimosapudicafvf_17.JPG	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Eudicots,Clade:Rosids,Order:Fabales,Family:Fabaceae,Subfamily:Caesalpinioideae,Clade:Mimosoid clade,Genus:Mimosa	Mimosa pudica		 getSynonyms 020: Synonyms not found
441	Septoria	https://en.wikipedia.org/wiki/Septoria	https://upload.wikimedia.org/wikipedia/commons/8/83/Knolselderij_bladvlekkenziekte_op_%27Dolvi%27_%28Apium_graveolens_var._rapaceum_with_Septoria_apiicola%29.jpg	:S. apiicola on celery,Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Dothideomycetes,Order:Capnodiales,Family:Mycosphaerellaceae,Genus:SeptoriaSacc. (1884)			 getSynonyms 020: Synonyms not found
442	Septoria fruit spot						
443	Septoria leaf spot	https://en.wikipedia.org/wiki/Septoria_lycopersici	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Fungi,Division:Ascomycota,Class:Dothideomycetes,Order:Capnodiales,Family:Mycosphaerellaceae,Genus:Septoria	Septoria lycopersici		 getSynonyms 020: Synonyms not found
444	Sheath blight	https://en.wikipedia.org/wiki/Rhizoctonia_solani	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Fungi,Division:Basidiomycota,Class:Agaricomycetes,Order:Cantharellales,Family:Ceratobasidiaceae,Genus:Rhizoctonia	Rhizoctonia solani	Moniliopsis solani	
445	Sheath rot						
446	Shoot borer						
447	Shot hole disease	https://en.wikipedia.org/wiki/Shot_hole_disease	https://upload.wikimedia.org/wikipedia/commons/d/d6/Peach_shot_hole_disease.jpg				
448	Sigatoka	https://en.wikipedia.org/wiki/Sigatoka	https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_Fiji.svg				
449	Silk beetle						
450	Silkworm						
451	Slugs	https://en.wikipedia.org/wiki/Slug	https://upload.wikimedia.org/wikipedia/commons/1/17/Amanita_amerimuscaria_126174.jpg				
452	Smoky fruit disease						
453	Smooth beggarticks	https://en.wikipedia.org/wiki/Bidens_laevis	https://upload.wikimedia.org/wikipedia/commons/9/9c/Bidenslaevis.jpg	Kingdom:Plantae,Clade:Tracheophytes,Clade:Angiosperms,Clade:Eudicots,Clade:Asterids,Order:Asterales,Family:Asteraceae,Genus:Bidens	Bidens laevis	Bidens chrysanthemoides,Bidens elegans,Bidens expansa,Bidens formosa,Bidens helianthoides,Bidens lugens,Bidens nashii,Bidens nashii,Bidens parryi,Bidens persicifolia,Bidens quadriaristata,Bidens speciosa,Coreopsis flammula,Coreopsis perfoliata,Coreopsis radiata,Helianthus laevis,Heliopsis laevis,Kerneria helianthoides	
454	Snails	https://en.wikipedia.org/wiki/Snail	https://upload.wikimedia.org/wikipedia/commons/f/fe/Cooked_snails.JPG				
455	Soil insects						
456	Soil pests						
457	Sooty mold	https://en.wikipedia.org/wiki/Sooty_mold	https://upload.wikimedia.org/wikipedia/commons/3/38/Scale_and_sooty_mold_on_a_Eucalyptus_tree.jpg				
458	Sooty rot	https://en.wikipedia.org/wiki/Aspergillus_niger	https://upload.wikimedia.org/wikipedia/commons/3/32/A_niger_melanoliber.png	:Details of the head by scanning electron microscopy,Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Eurotiomycetes,Order:Eurotiales,Family:Aspergillaceae,Genus:Aspergillus	Aspergillus niger	Aspergillus niger,Aspergillopsis nigra,Rhopalocystis nigra,Sterigmatocystis nigra	
459	Sour paspalum grass						
460	Sour rot	https://en.wikipedia.org/wiki/Geotrichum_candidum	https://upload.wikimedia.org/wikipedia/commons/7/7d/Geotrichium_candidum.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Ascomycota,Class:Saccharomycetes,Order:Saccharomycetales,Family:Dipodascaceae,Genus:Geotrichum	Geotrichum candidum	Galactomyces candidus,	
461	Souring beetle						
462	Southern blight	https://en.wikipedia.org/wiki/Agroathelia_rolfsii	https://upload.wikimedia.org/wikipedia/commons/3/32/Athelia_rolfsii.jpg	Domain:Eukaryota,Kingdom:Fungi,Division:Basidiomycota,Class:Agaricomycetes,Order:Amylocorticiales,Genus:Agroathelia	Agroathelia rolfsii	Athelia rolfsii,Corticium rolfsii,Pellicularia rolfsii,Botryobasidium rolfsii,Sclerotium rolfsii	
463	Spear rot						
464	Speckled carrot	https://en.wikipedia.org/wiki/Genetic_disorder	https://upload.wikimedia.org/wikipedia/commons/e/e0/Autosomal_dominant_inheritance_for_structural_protein.png				
465	Spider mites	https://en.wikipedia.org/wiki/Spider_mite	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Kingdom:Animalia,Phylum:Arthropoda,Class:Arachnida,Order:Trombidiformes,Family:TetranychidaeDonnadieu, 1875			 getSynonyms 020: Synonyms not found
466	Spindletop	https://en.wikipedia.org/wiki/Spindletop	https://upload.wikimedia.org/wikipedia/commons/6/62/A_replica_of_the_Lucas_Spindletop_Gusher.jpg				
467	Spiral Nematodes						
468	Spotted Stem Borer	https://en.wikipedia.org/wiki/Chilo_partellus	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Kingdom:Animalia,Phylum:Arthropoda,Class:Insecta,Order:Lepidoptera,Family:Crambidae,Genus:Chilo	Chilo partellus	Crambus partellus,Chilo partellus,Chilo lutulentalis,Chilo partellus,Chilo partellus,Chilo kaanpurense,Crambus zonellus	
469	Squash beetle						
470	Squash blight	https://en.wikipedia.org/wiki/Phytophthora_capsici	https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg	Domain:Eukaryota,Clade:Diaphoretickes,Clade:SAR,Clade:Stramenopiles,Phylum:Oomycota,Order:Peronosporales,Family:Peronosporaceae,Genus:Phytophthora	Phytophthora capsici	Phytophthora parasitica	
471	Squash bug	https://en.wikipedia.org/wiki/Squash_bug	https://upload.wikimedia.org/wikipedia/commons/8/8c/DAB_list_gray.svg				
472	Stem blight						
473	Stem borer						
474	Stem end rot						
475	Stem rot	https://en.wikipedia.org/wiki/Stem_rot	https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg				
